id,reason,created_at,question_id,user_id
705,"이 질문은 재미없어요","2023-04-26 14:38:39",259,844851
706,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 14:40:30",156,844369
707,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 14:44:34",191,846124
709,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:13",125,845630
710,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:24",278,845630
711,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:34",277,845630
712,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:43",117,845630
713,"불쾌한 내용이 포함되어 있음","2023-04-26 15:01:59",242,845630
714,"불쾌한 내용이 포함되어 있음","2023-04-26 15:02:08",150,845630
715,"불쾌한 내용이 포함되어 있음","2023-04-26 15:02:13",246,845630
716,"선정적이거나 자극적인 질문","2023-04-26 15:02:23",252,845630
717,"불쾌한 내용이 포함되어 있음","2023-04-26 15:02:28",141,845630
718,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 15:04:33",136,845535
719,기타,"2023-04-26 15:05:01",136,845535
723,"이 질문은 재미없어요","2023-04-26 15:24:17",208,844851
726,기타,"2023-04-26 15:27:50",109,845785
727,"이 질문은 재미없어요","2023-04-26 15:52:06",261,838538
728,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 15:52:11",261,838538
729,"선정적이거나 자극적인 질문","2023-04-26 16:03:17",227,846069
730,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 16:03:24",227,846069
731,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 16:07:12",288,841071
732,"이 질문은 재미없어요","2023-04-26 16:19:04",179,844851
733,기타,"2023-04-26 16:30:30",184,845189
734,기타,"2023-04-26 17:21:05",280,845877
735,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 19:25:36",196,843089
736,"불쾌한 내용이 포함되어 있음","2023-04-26 19:29:57",116,842005
737,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 20:09:38",235,839893
738,"어떻게 이런 생각을? 이 질문 최고!","2023-04-26 20:33:08",324,847422
739,"이 질문은 재미없어요","2023-04-26 21:51:50",111,847253
740,"이 질문은 재미없어요","2023-04-26 21:52:06",111,847253
741,"이 질문은 재미없어요","2023-04-26 21:58:21",301,845673
742,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 00:19:38",308,847422
743,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 00:45:58",321,845472
744,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 01:48:29",197,848381
745,"불쾌한 내용이 포함되어 있음","2023-04-27 01:57:41",321,843948
746,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 03:04:47",263,847082
747,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 03:27:47",116,847003
748,기타,"2023-04-27 05:05:54",175,843218
749,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 05:15:14",124,845660
750,"불쾌한 내용이 포함되어 있음","2023-04-27 05:19:44",108,848341
751,"이 질문은 재미없어요","2023-04-27 07:21:01",197,844851
752,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 07:53:21",141,847110
753,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 08:20:52",165,848197
754,"이 질문은 재미없어요","2023-04-27 08:21:29",111,846505
755,"불쾌한 내용이 포함되어 있음","2023-04-27 08:27:51",305,845616
756,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 08:29:54",239,843089
757,"선정적이거나 자극적인 질문","2023-04-27 08:31:17",125,848117
758,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 08:45:11",255,848743
759,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:51:39",118,848171
760,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:53:32",295,847004
761,"선정적이거나 자극적인 질문","2023-04-27 09:53:49",237,847004
762,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:53:56",295,847004
763,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:54:07",295,847004
764,기타,"2023-04-27 09:54:16",298,847004
765,"오타가 있음","2023-04-27 09:54:40",301,847004
766,"불쾌한 내용이 포함되어 있음","2023-04-27 09:54:45",111,847004
767,"오타가 있음","2023-04-27 09:54:53",295,847004
768,"이 질문은 재미없어요","2023-04-27 09:55:02",298,847004
769,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 09:57:57",197,848380
770,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 10:07:09",193,840156
771,기타,"2023-04-27 10:26:58",132,840867
772,"이 질문은 재미없어요","2023-04-27 10:28:33",189,839885
773,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 10:41:43",231,847366
774,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 11:08:25",315,846860
775,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 11:36:47",309,848775
776,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 11:47:41",106,846795
777,"이 질문은 재미없어요","2023-04-27 11:54:02",295,847188
778,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 12:45:49",133,846324
779,"이 질문은 재미없어요","2023-04-27 12:47:21",317,848090
780,"불쾌한 내용이 포함되어 있음","2023-04-27 12:47:34",255,847408
781,기타,"2023-04-27 12:58:21",130,845660
782,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 13:04:09",134,843985
783,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 13:04:40",175,843985
784,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 13:16:33",266,847422
788,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 13:55:06",108,848131
789,"이 질문은 재미없어요","2023-04-27 13:58:55",138,847383
790,기타,"2023-04-27 13:59:01",138,847383
791,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 14:06:26",147,842124
792,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 14:09:06",252,848374
793,"이 질문은 재미없어요","2023-04-27 14:18:38",246,848349
794,"불쾌한 내용이 포함되어 있음","2023-04-27 14:22:10",131,848788
795,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 14:34:16",126,840893
796,기타,"2023-04-27 14:40:38",197,840911
797,"불쾌한 내용이 포함되어 있음","2023-04-27 14:46:42",299,848980
798,"불쾌한 내용이 포함되어 있음","2023-04-27 14:48:42",270,845222
799,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 14:50:10",100,840509
800,"이 질문은 재미없어요","2023-04-27 14:59:00",190,848743
801,"불쾌한 내용이 포함되어 있음","2023-04-27 15:50:22",247,847383
802,"이 질문은 재미없어요","2023-04-27 15:50:29",247,847383
803,"선정적이거나 자극적인 질문","2023-04-27 15:50:32",247,847383
804,기타,"2023-04-27 15:50:36",247,847383
805,"오타가 있음","2023-04-27 15:50:38",247,847383
806,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 16:03:40",180,842310
807,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 16:51:00",286,846046
808,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 17:42:34",252,846947
809,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 18:43:14",306,848964
810,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 19:12:38",224,848237
811,기타,"2023-04-27 19:13:19",272,848237
812,기타,"2023-04-27 21:40:57",132,841351
813,"선정적이거나 자극적인 질문","2023-04-27 22:02:44",108,843347
814,"불쾌한 내용이 포함되어 있음","2023-04-27 22:09:42",301,847004
815,"이 질문은 재미없어요","2023-04-27 22:21:05",220,844851
816,기타,"2023-04-27 22:39:57",296,841174
817,"이 질문은 재미없어요","2023-04-27 22:40:01",296,841174
818,"이 질문은 재미없어요","2023-04-27 22:40:32",296,841174
819,"이 질문은 재미없어요","2023-04-27 22:40:47",296,841174
820,"어떻게 이런 생각을? 이 질문 최고!","2023-04-27 22:44:18",284,843688
821,"불쾌한 내용이 포함되어 있음","2023-04-27 23:05:57",108,846505
822,"불쾌한 내용이 포함되어 있음","2023-04-27 23:08:40",111,846735
823,"이 질문은 재미없어요","2023-04-27 23:08:49",111,846735
824,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 00:55:05",264,843089
825,"이 질문은 재미없어요","2023-04-28 01:53:32",194,849393
826,"불쾌한 내용이 포함되어 있음","2023-04-28 02:05:04",109,848501
829,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 02:21:14",141,844852
830,기타,"2023-04-28 02:21:17",141,844852
833,"선정적이거나 자극적인 질문","2023-04-28 03:48:54",109,849112
834,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 04:16:24",268,848617
835,기타,"2023-04-28 04:28:21",171,849436
836,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 04:47:19",197,843089
837,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 05:07:39",251,847024
838,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 05:37:28",148,849097
839,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 05:46:31",193,849480
840,기타,"2023-04-28 05:46:40",193,849480
841,기타,"2023-04-28 05:58:44",129,847651
842,기타,"2023-04-28 05:58:47",129,847651
843,"이 질문은 재미없어요","2023-04-28 06:33:09",108,847265
844,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 07:35:36",279,849379
845,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 09:31:10",162,843429
846,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 10:08:16",163,839893
847,기타,"2023-04-28 10:09:54",190,849417
848,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 10:53:35",100,846912
849,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 11:32:08",252,840893
850,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 11:32:31",109,840893
851,"이 질문은 재미없어요","2023-04-28 11:58:24",323,847222
852,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 12:06:05",243,849759
853,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 12:45:05",183,849454
854,"이 질문은 재미없어요","2023-04-28 13:11:11",111,849596
855,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 13:16:00",183,848264
857,기타,"2023-04-28 13:41:30",291,847587
858,기타,"2023-04-28 13:41:36",291,847587
859,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 13:54:23",137,847422
860,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 14:20:34",203,849562
861,기타,"2023-04-28 14:23:29",185,849689
862,"이 질문은 재미없어요","2023-04-28 14:26:48",308,845806
863,"이 질문은 재미없어요","2023-04-28 14:26:57",128,845806
864,"이 질문은 재미없어요","2023-04-28 14:27:03",158,845806
865,"이 질문은 재미없어요","2023-04-28 14:27:07",265,845806
866,"불쾌한 내용이 포함되어 있음","2023-04-28 14:29:22",305,850007
867,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 14:31:07",323,849479
868,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 14:59:39",249,850255
869,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 14:59:43",279,850255
870,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 14:59:46",323,850255
871,"불쾌한 내용이 포함되어 있음","2023-04-28 15:03:44",108,847108
872,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:03:53",207,849439
873,"선정적이거나 자극적인 질문","2023-04-28 15:06:22",272,845426
874,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:07:06",111,849342
875,기타,"2023-04-28 15:07:11",111,849342
876,"불쾌한 내용이 포함되어 있음","2023-04-28 15:07:23",181,845426
877,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:09:00",305,848848
878,기타,"2023-04-28 15:09:14",305,848848
880,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:18:43",224,849264
881,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:19:05",194,849051
882,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:19:09",291,849051
883,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:19:10",291,849051
884,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:45:10",169,849051
885,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:45:17",199,841064
886,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:45:43",141,849933
887,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:47:49",207,843417
888,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 15:54:28",218,849751
889,기타,"2023-04-28 15:54:55",266,849452
890,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 16:05:58",199,848830
891,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 16:07:59",269,848830
892,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 16:09:17",279,850255
893,기타,"2023-04-28 16:14:36",268,850276
894,"이 질문은 재미없어요","2023-04-28 16:22:25",194,843439
895,기타,"2023-04-28 16:36:34",219,843988
896,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 16:42:19",115,850617
897,기타,"2023-04-28 16:44:13",235,849727
898,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 16:56:26",130,849209
899,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 16:57:01",130,849209
900,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 17:51:31",181,846663
901,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 17:51:35",181,846663
902,"어떻게 이런 생각을? 이 질문 최고!","2023-04-28 18:07:27",99,847472
903,기타,"2023-04-28 19:25:32",126,850284
906,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 00:44:10",262,849051
907,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 00:44:16",313,849051
908,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 00:44:20",155,849051
909,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 00:44:24",219,849051
911,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 01:10:56",245,838172
912,기타,"2023-04-29 01:30:02",218,850405
913,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 01:51:00",254,846048
914,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 01:54:40",99,849845
915,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 01:58:32",233,850231
916,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 02:06:19",103,850231
917,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 02:11:39",308,847052
918,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 02:20:56",274,848169
919,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 02:21:01",255,848169
920,기타,"2023-04-29 02:29:15",322,842896
921,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 02:33:58",226,849703
922,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 02:34:39",217,848830
923,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:05:23",292,848830
924,기타,"2023-04-29 03:06:24",292,848830
925,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:25:42",117,839082
926,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:27:54",265,849676
927,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:28:01",316,849676
928,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:28:12",215,849676
929,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:34:50",284,849992
930,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:38:00",257,845325
931,"이 질문은 재미없어요","2023-04-29 03:39:06",103,849057
932,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:46:48",240,851072
933,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:51:01",117,843089
934,"선정적이거나 자극적인 질문","2023-04-29 03:54:49",199,850599
935,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 03:59:31",233,848830
936,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 04:01:59",223,849896
937,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 04:05:43",152,849896
938,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 04:05:51",195,849896
939,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 04:06:09",184,849896
940,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 04:13:41",288,842224
941,기타,"2023-04-29 04:16:20",270,850049
942,"이 질문은 재미없어요","2023-04-29 04:28:19",111,839884
943,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 04:51:00",238,849100
944,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 04:56:01",300,844245
945,기타,"2023-04-29 04:56:06",300,844245
946,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 05:03:58",136,849620
947,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 05:24:04",265,848964
948,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 05:24:57",312,849696
949,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 05:40:26",174,849832
950,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 05:45:19",295,844370
951,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 05:54:22",278,850224
952,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 05:56:05",266,845728
953,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 05:58:31",203,850058
954,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 05:59:29",277,849842
955,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 06:02:31",101,849379
956,기타,"2023-04-29 06:11:53",249,848381
957,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 06:12:36",291,848381
958,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 06:13:36",282,850942
959,기타,"2023-04-29 06:26:03",309,850298
960,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 06:43:10",284,848830
961,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 06:43:14",102,848830
962,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 06:45:49",224,850715
963,"선정적이거나 자극적인 질문","2023-04-29 06:51:16",208,838660
964,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 06:51:53",271,849922
965,기타,"2023-04-29 06:55:42",265,850424
966,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 06:56:16",270,850747
967,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 07:08:41",224,850888
968,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 07:14:08",114,851329
969,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 07:44:48",231,847162
970,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 07:45:15",212,848625
971,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 07:56:25",299,851262
972,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 08:09:34",278,848830
973,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 08:10:38",281,846399
975,"이 질문은 재미없어요","2023-04-29 08:16:17",111,843946
976,"이 질문은 재미없어요","2023-04-29 08:20:20",278,844851
977,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 08:33:32",150,846425
978,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 08:33:40",323,846425
979,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 08:38:23",104,849696
980,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 08:40:24",197,850100
981,"불쾌한 내용이 포함되어 있음","2023-04-29 08:41:12",108,850100
982,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 08:51:22",146,842361
983,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 08:53:48",276,850335
984,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 09:02:06",123,848264
985,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 09:10:12",211,849057
986,"불쾌한 내용이 포함되어 있음","2023-04-29 09:22:44",108,851219
987,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 09:23:58",235,846831
988,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 09:39:25",237,848793
989,"불쾌한 내용이 포함되어 있음","2023-04-29 09:39:39",215,845673
990,"이 질문은 재미없어요","2023-04-29 09:40:06",227,839417
991,"선정적이거나 자극적인 질문","2023-04-29 09:40:20",128,845673
992,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 09:40:58",128,850587
993,기타,"2023-04-29 09:41:39",134,850587
994,"이 질문은 재미없어요","2023-04-29 09:45:02",111,846936
995,기타,"2023-04-29 09:48:45",218,848788
996,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 09:57:27",247,851842
997,"오타가 있음","2023-04-29 09:58:12",133,851884
998,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 09:58:39",176,850268
999,기타,"2023-04-29 10:01:51",175,841519
1000,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:01:59",175,841519
1001,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:02:47",126,850501
1002,"이 질문은 재미없어요","2023-04-29 10:09:03",109,851323
1003,기타,"2023-04-29 10:09:06",109,851323
1004,기타,"2023-04-29 10:09:11",109,851323
1005,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:12:43",192,845313
1006,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:16:27",186,850129
1007,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:17:06",308,850784
1008,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:22:38",323,843477
1009,기타,"2023-04-29 10:26:11",233,852134
1010,기타,"2023-04-29 10:34:36",309,849548
1011,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:38:10",306,851560
1012,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:39:06",227,847995
1013,기타,"2023-04-29 10:39:17",319,852087
1014,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:42:15",248,852268
1015,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:45:28",217,851256
1016,"이 질문은 재미없어요","2023-04-29 10:54:42",232,851212
1017,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:55:02",148,849057
1018,기타,"2023-04-29 10:58:30",319,839580
1019,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 10:59:41",140,851154
1020,"불쾌한 내용이 포함되어 있음","2023-04-29 11:00:42",144,847475
1021,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:00:48",218,848788
1022,"불쾌한 내용이 포함되어 있음","2023-04-29 11:00:55",218,848788
1023,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:13:18",123,852179
1024,"이 질문은 재미없어요","2023-04-29 11:14:36",136,846466
1025,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:14:43",136,846466
1026,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:16:15",169,847712
1027,기타,"2023-04-29 11:16:18",111,851717
1028,기타,"2023-04-29 11:16:22",111,851717
1029,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:20:08",251,852116
1030,기타,"2023-04-29 11:28:28",134,849676
1031,기타,"2023-04-29 11:28:52",217,851256
1032,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:30:37",306,846535
1033,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:31:47",281,850852
1035,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:44:09",180,846179
1036,기타,"2023-04-29 11:49:04",150,843840
1037,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:49:57",239,852592
1038,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 11:50:36",196,852113
1039,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 12:03:40",287,847906
1040,기타,"2023-04-29 12:03:51",315,847906
1041,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 12:05:28",203,847861
1042,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 12:07:55",159,848159
1043,기타,"2023-04-29 12:07:59",159,848159
1044,"이 질문은 재미없어요","2023-04-29 12:10:06",111,849408
1045,기타,"2023-04-29 12:15:04",123,850852
1046,"이 질문은 재미없어요","2023-04-29 12:16:11",185,849454
1047,"불쾌한 내용이 포함되어 있음","2023-04-29 12:26:38",108,852569
1048,"이 질문은 재미없어요","2023-04-29 12:26:43",108,852569
1049,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 12:31:26",152,850728
1050,기타,"2023-04-29 12:31:30",152,850728
1051,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 12:37:47",215,852622
1052,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 12:39:02",102,851482
1053,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 12:40:03",99,851144
1054,"어떻게 이런 생각을? 이 질문 최고!","2023-04-29 12:42:33",301,852750
